quantile,model,method,trial,loss,hit_rate_in,hit_rate_out,dq_in,dq_out,binom_in,binom_out,traffic_in,traffic_out,kupiec_in,kupiec_out,independent_in,independent_out
0.05,igarch,RQ,6,0.126249361,0.050371156,0.040570175,0.835287756,0.997500351,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,7,0.126249581,0.050106045,0.040570175,0.81553135,0.997501118,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,8,0.126249365,0.050371156,0.040570175,0.840456596,0.997500277,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,9,0.126249435,0.050371156,0.040570175,0.820746007,0.997500796,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,10,0.126249387,0.050106045,0.040570175,0.867295536,0.997500472,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,11,0.126249757,0.050371156,0.040570175,0.82709441,0.997501801,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,12,0.126249662,0.050371156,0.040570175,0.824323723,0.997501807,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,13,0.12624942,0.050371156,0.040570175,0.820743999,0.997500782,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,14,0.126249992,0.050106045,0.040570175,0.828634743,0.997501866,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,15,0.126250337,0.050106045,0.040570175,0.743468891,0.997499607,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,16,0.126249414,0.050371156,0.040570175,0.821573281,0.997500666,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,17,0.126249329,0.050371156,0.040570175,0.838926156,0.99750024,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,18,0.126249663,0.050371156,0.040570175,0.769858689,0.997500129,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,19,0.126249328,0.050106045,0.040570175,0.746751961,0.997500234,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,20,0.126249333,0.050371156,0.040570175,0.838924811,0.997500257,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,21,0.126249431,0.050371156,0.040570175,0.8207468,0.997500782,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,22,0.126249402,0.050106045,0.040570175,0.73701858,0.997500554,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,23,0.126250629,0.050106045,0.040570175,0.744216882,0.997498982,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,24,0.126249349,0.050371156,0.040570175,0.835289373,0.997500299,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,25,0.126250169,0.050106045,0.040570175,0.744094817,0.997499514,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,26,0.126249638,0.050371156,0.040570175,0.824301941,0.99750165,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,27,0.12624933,0.050371156,0.040570175,0.838926051,0.997500242,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,28,0.126249384,0.050106045,0.040570175,0.742612135,0.997500369,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,RQ,29,0.126249329,0.050106045,0.040570175,0.7467516,0.997500238,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,0,0.126249336,0.049840933,0.040570175,0.812264056,0.997500239,1,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,1,0.126249395,0.050106045,0.040570175,0.742605167,0.997500459,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,2,0.126249452,0.050106045,0.040570175,0.857970371,0.997500693,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,3,0.126249945,0.050106045,0.040570175,0.8324537,0.997500071,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,4,0.126249751,0.050371156,0.040570175,0.833076748,0.997500808,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,5,0.126249491,0.049840933,0.040570175,0.791006705,0.997500648,1,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,6,0.126250815,0.050371156,0.040570175,0.715401453,0.997498921,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,7,0.126249347,0.050106045,0.040570175,0.872288478,0.997500304,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,8,0.126249678,0.050371156,0.040570175,0.833057785,0.997500732,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,9,0.126249512,0.050106045,0.040570175,0.752336561,0.997500099,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,10,0.126251907,0.050371156,0.040570175,0.829898078,0.997502382,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,11,0.126277015,0.04931071,0.04002193,0.896927704,0.998497987,0.881222905,0.052853259,green,green,1,1,0,0.967374675
0.05,igarch,mle,12,0.126249328,0.050106045,0.040570175,0.823027062,0.997500237,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,13,0.126249384,0.049840933,0.040570175,0.808282961,0.997500305,1,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,14,0.126249329,0.050106045,0.040570175,0.746751956,0.997500235,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,15,0.126249327,0.050106045,0.040570175,0.746751625,0.997500239,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,16,0.126249364,0.050371156,0.040570175,0.835287675,0.997500323,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,17,0.126249704,0.050371156,0.040570175,0.827015501,0.997501291,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,18,0.126249329,0.050106045,0.040570175,0.875770219,0.997500241,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,19,0.126249326,0.049840933,0.040570175,0.812263647,0.997500236,1,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,20,0.126249768,0.050371156,0.040570175,0.888218766,0.997500184,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,21,0.126249327,0.050106045,0.040570175,0.875770031,0.99750024,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,22,0.126249669,0.050371156,0.040570175,0.819232713,0.997501531,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,23,0.126249426,0.050106045,0.040570175,0.85796778,0.997500692,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,24,0.126249419,0.050371156,0.040570175,0.820740842,0.997500804,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,25,0.126249328,0.049840933,0.040570175,0.812263734,0.997500236,1,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,26,0.126249523,0.050371156,0.040570175,0.838289982,0.997500453,0.910748281,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,27,0.138439896,0.033669141,0.028508772,0.998099724,0.999999538,1.38E-06,7.59E-06,green,green,1,1,0.906026937,0.924611709
0.05,igarch,mle,28,0.126249347,0.050106045,0.040570175,0.875767508,0.997500268,0.970194032,0.067528408,green,green,,1,,0.962333106
0.05,igarch,mle,29,0.126249685,0.050106045,0.040570175,0.864702258,0.997501084,0.970194032,0.067528408,green,green,,1,,0.962333106
0.01,adaptive,RQ,0,0.038826958,0.009544008,0.00877193,0.295447124,0.999993,0.869861259,0.723307796,green,green,1,1,0.595188325,0.87081718
0.01,adaptive,RQ,1,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,2,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,RQ,3,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,4,0.038674328,0.009544008,0.00877193,0.651449898,0.999994918,0.869861259,0.723307796,green,green,1,1,0.642851208,0.87081718
0.01,adaptive,RQ,5,0.038500109,0.008748674,0.00877193,0.999307429,0.999995015,0.512009262,0.723307796,green,green,1,1,0.704196184,0.87081718
0.01,adaptive,RQ,6,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,7,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,8,0.040120035,0.00980912,0.009868421,0.999999851,1,1,1,green,green,1,1,0.945617844,0.830560585
0.01,adaptive,RQ,9,0.038674328,0.009544008,0.00877193,0.651462075,0.999994918,0.869861259,0.723307796,green,green,1,1,0.642851208,0.87081718
0.01,adaptive,RQ,10,0.038674075,0.009013786,0.009320175,0.651166304,0.999988248,0.622959429,0.906088006,green,green,1,1,0.684310228,0.851403823
0.01,adaptive,RQ,11,0.041102242,0.009278897,0.010964912,0.999996869,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,12,0.03881304,0.009013786,0.009868421,0.256338475,0.999977525,0.622959429,1,green,green,1,1,0.568464235,0.830560585
0.01,adaptive,RQ,13,0.038826958,0.009544008,0.00877193,0.295446552,0.999993,0.869861259,0.723307796,green,green,1,1,0.595188325,0.87081718
0.01,adaptive,RQ,14,0.0383478,0.008748674,0.00877193,0.996388969,0.999995015,0.512009262,0.723307796,green,green,1,1,0.704196184,0.87081718
0.01,adaptive,RQ,15,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,16,0.039358374,0.009013786,0.009320175,0.983715858,0.999965785,0.622959429,0.906088006,green,green,1,1,0.684310228,0.851403823
0.01,adaptive,RQ,17,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,18,0.038674328,0.009544008,0.00877193,0.651423208,0.999994918,0.869861259,0.723307796,green,green,1,1,0.642851208,0.87081718
0.01,adaptive,RQ,19,0.038674075,0.009013786,0.009320175,0.65116402,0.999988248,0.622959429,0.906088006,green,green,1,1,0.684310228,0.851403823
0.01,adaptive,RQ,20,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,21,0.038826958,0.009544008,0.00877193,0.295443251,0.999993,0.869861259,0.723307796,green,green,1,1,0.595188325,0.87081718
0.01,adaptive,RQ,22,0.038826958,0.009544008,0.00877193,0.295446068,0.999993,0.869861259,0.723307796,green,green,1,1,0.595188325,0.87081718
0.01,adaptive,RQ,23,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,24,0.040028729,0.009278897,0.009868421,0.999998608,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,RQ,25,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,RQ,26,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,27,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,RQ,28,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,RQ,29,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,0,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,1,0.03906312,0.008748674,0.010416667,0.322471477,0.989998765,0.512009262,0.813475293,green,green,1,1,0.554733153,0.80830479
0.01,adaptive,mle,2,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,3,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,mle,4,0.040120035,0.00980912,0.009868421,0.999999851,1,1,1,green,green,1,1,0.945617844,0.830560585
0.01,adaptive,mle,5,0.038965313,0.009544008,0.009320175,0.190959947,0.999980084,0.869861259,0.906088006,green,green,1,1,0.595188325,0.851403823
0.01,adaptive,mle,6,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,7,0.038674328,0.009544008,0.00877193,0.651457081,0.999994918,0.869861259,0.723307796,green,green,1,1,0.642851208,0.87081718
0.01,adaptive,mle,8,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,9,0.038722603,0.008748674,0.00877193,0.999189422,0.999995098,0.512009262,0.723307796,green,green,1,1,0.704196184,0.87081718
0.01,adaptive,mle,10,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,11,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,12,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,mle,13,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,14,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,15,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,16,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,17,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,18,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,mle,19,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,mle,20,0.040028729,0.009278897,0.009868421,0.999998614,0.999979057,0.743131148,1,green,green,1,1,0.95673873,0.830560585
0.01,adaptive,mle,21,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,22,0.038674075,0.009013786,0.009320175,0.651164684,0.999988248,0.622959429,0.906088006,green,green,1,1,0.684310228,0.851403823
0.01,adaptive,mle,23,0.03878227,0.009013786,0.00877193,0.999088577,0.999995149,0.622959429,0.723307796,green,green,1,1,0.684310228,0.87081718
0.01,adaptive,mle,24,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,25,0.038347801,0.008748674,0.00877193,0.996393443,0.999995015,0.512009262,0.723307796,green,green,1,1,0.704196184,0.87081718
0.01,adaptive,mle,26,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,adaptive,mle,27,0.038722603,0.008748674,0.00877193,0.999189456,0.999995098,0.512009262,0.723307796,green,green,1,1,0.704196184,0.87081718
0.01,adaptive,mle,28,0.041937043,0.00980912,0.009868421,0.064386361,0.935696985,1,1,green,green,1,1,0.608175962,0.450942717
0.01,adaptive,mle,29,0.041102242,0.009278897,0.010964912,0.999996868,1,0.743131148,0.637098063,green,green,1,1,0.95673873,0.999067329
0.01,symmetric,RQ,0,0.034447869,0.010074231,0.015350877,0.993291484,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,1,0.034448563,0.010074231,0.015350877,0.99336769,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,2,0.034448049,0.010074231,0.015350877,0.99995485,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,3,0.034448794,0.010074231,0.015350877,0.999954639,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,4,0.034448091,0.010074231,0.015350877,0.999954839,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,5,0.034448452,0.010074231,0.015350877,0.993380415,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,6,0.034449983,0.010074231,0.015350877,0.999954669,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,7,0.034448226,0.010074231,0.015350877,0.993383255,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,8,0.034448023,0.010074231,0.015350877,0.993387331,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,9,0.034448569,0.00980912,0.015350877,0.994989259,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,RQ,10,0.034447689,0.010074231,0.015350877,0.999954901,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,11,0.034447912,0.010074231,0.015350877,0.99337945,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,12,0.034450217,0.010074231,0.015350877,0.999954787,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,13,0.03444785,0.010074231,0.015350877,0.999954878,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,14,0.034448529,0.010074231,0.015350877,0.99995485,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,15,0.034448628,0.010074231,0.015350877,0.993379062,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,16,0.034448908,0.010074231,0.015350877,0.993374032,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,17,0.034447818,0.010074231,0.015350877,0.999954826,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,18,0.034447684,0.010074231,0.015350877,0.993312722,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,19,0.034448122,0.010074231,0.015350877,0.993383119,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,20,0.03444825,0.010074231,0.015350877,0.993378126,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,21,0.034448,0.010074231,0.015350877,0.993388326,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,22,0.034448075,0.010074231,0.015350877,0.999954861,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,23,0.034447743,0.010339343,0.015350877,0.999929063,0.999999927,0.805833555,0.03272195,green,green,1,1,0.932623729,0.925987597
0.01,symmetric,RQ,24,0.034448448,0.010074231,0.015350877,0.999954738,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,25,0.034447741,0.00980912,0.015350877,0.994998599,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,RQ,26,0.034448569,0.010074231,0.015350877,0.993380272,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,27,0.034448658,0.010074231,0.015350877,0.993364633,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,28,0.034447786,0.010074231,0.015350877,0.993387655,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,RQ,29,0.034448179,0.010074231,0.015350877,0.999954798,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,0,0.034447944,0.010074231,0.015350877,0.993390055,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,1,0.034448195,0.00980912,0.015350877,0.994983949,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,2,0.034448444,0.00980912,0.015350877,0.994985797,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,3,0.03444833,0.010074231,0.015350877,0.993375218,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,4,0.034448296,0.00980912,0.015350877,0.994980481,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,5,0.034448443,0.00980912,0.015350877,0.994976377,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,6,0.034447814,0.00980912,0.015350877,0.99499323,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,7,0.03444806,0.010339343,0.015350877,0.999930405,0.999999926,0.805833555,0.03272195,green,green,1,1,0.932623729,0.925987597
0.01,symmetric,mle,8,0.034448852,0.010074231,0.015350877,0.993373701,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,9,0.034447672,0.00980912,0.015350877,0.994997998,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,10,0.034447693,0.00980912,0.015350877,0.994998044,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,11,0.03444942,0.010074231,0.015350877,0.999954759,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,12,0.034448104,0.010074231,0.015350877,0.999954826,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,13,0.034448759,0.010074231,0.015350877,0.993366048,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,14,0.034448056,0.010074231,0.015350877,0.999954848,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,15,0.034448412,0.00980912,0.015350877,0.994978366,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,16,0.034448004,0.00980912,0.015350877,0.994994167,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,17,0.034448747,0.010074231,0.015350877,0.993367301,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,18,0.034447721,0.00980912,0.015350877,0.99499783,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,19,0.034448169,0.00980912,0.015350877,0.994986398,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,20,0.042342188,0.008218452,0.010416667,0.994086051,1,0.325046014,0.813475293,green,green,1,1,0.74219146,0.473029051
0.01,symmetric,mle,21,0.034448031,0.010074231,0.015350877,0.99995489,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,22,0.034447788,0.010339343,0.015350877,0.999930102,0.999999927,0.805833555,0.03272195,green,green,1,1,0.932623729,0.925987597
0.01,symmetric,mle,23,0.034447805,0.00980912,0.015350877,0.995000053,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,24,0.034448352,0.00980912,0.015350877,0.994980286,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,25,0.034448052,0.00980912,0.015350877,0.994987346,0.999999926,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,26,0.051228889,0.010074231,0.011513158,1,1,0.934696286,0.479412787,green,yellow,1,1,0.993801977,0.759657901
0.01,symmetric,mle,27,0.034447955,0.010074231,0.015350877,0.999954791,0.999999927,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,symmetric,mle,28,0.034448161,0.00980912,0.015350877,0.99499458,0.999999927,1,0.03272195,green,green,1,1,0.945617844,0.925987597
0.01,symmetric,mle,29,0.034448288,0.010074231,0.015350877,0.993371584,0.999999926,0.934696286,0.03272195,green,green,1,1,0.939363862,0.925987597
0.01,asymmetric,RQ,0,0.033472662,0.010074231,0.015350877,0.310702046,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,1,0.033470509,0.010074231,0.015350877,0.350134174,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,2,0.033473196,0.010074231,0.015350877,0.31117224,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,3,0.033472245,0.010074231,0.015350877,0.315062482,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,4,0.033470506,0.010074231,0.015350877,0.350101981,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,5,0.033474917,0.010074231,0.014254386,0.315061826,0.999993973,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,RQ,6,0.033473334,0.010339343,0.015350877,0.285337683,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,RQ,7,0.033475197,0.010074231,0.014254386,0.315070682,0.999993976,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,RQ,8,0.033470613,0.010339343,0.015350877,0.32870909,0.999999376,0.805833555,0.03272195,green,green,1,1,0.57674743,0.550412733
0.01,asymmetric,RQ,9,0.0334705,0.010074231,0.015350877,0.35597174,0.999999376,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,10,0.033472164,0.010074231,0.014802632,0.30974869,0.999990063,0.934696286,0.044832158,green,green,1,1,0.599275423,0.583580385
0.01,asymmetric,RQ,11,0.03362064,0.010339343,0.012609649,0.285394243,0.775219617,0.805833555,0.239711158,green,green,1,1,0.57674743,0.705731284
0.01,asymmetric,RQ,12,0.033473977,0.00980912,0.014254386,0.341767061,0.999993919,1,0.076079089,green,green,1,1,0.621317422,0.615761668
0.01,asymmetric,RQ,13,0.033477165,0.010074231,0.014254386,0.310807672,0.999993981,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
0.01,asymmetric,RQ,14,0.033475458,0.010074231,0.015350877,0.31047078,0.999999377,0.934696286,0.03272195,green,green,1,1,0.599275423,0.550412733
0.01,asymmetric,RQ,15,0.033478331,0.010074231,0.014254386,0.349688453,0.999994025,0.934696286,0.076079089,green,green,1,1,0.599275423,0.615761668
